N,P,K,temperature,humidity,ph,rainfall,label
89,109,5,10.764644634322424,25.780471118619396,4.6256659312725485,171.49900042391027,groundnut
116,55,75,22.893417148761095,73.07051846120225,3.6298874155234877,289.006594891852,maize
61,79,182,32.439944138796264,92.5437751976029,6.620117277737142,53.58773816949374,wheat
22,14,193,16.524713076422486,66.33815129903212,7.579871291904569,226.61481502619694,groundnut
126,55,39,11.022652284082161,62.14756268296504,4.014506305466626,55.940971610655396,groundnut
136,122,12,35.720764224409834,96.65617104986106,6.265524637517958,126.9165436985564,cotton
139,125,156,30.686303055933493,67.9561037571628,7.96177207160448,183.93566256787403,maize
128,43,40,43.58565744152497,36.3213372614851,9.414840926050552,226.38455334121863,rice
57,32,182,20.395089199518534,39.14562805090567,7.503142067855365,21.04050807615552,wheat
121,7,127,10.22344590644719,74.65637125808973,4.969037304857124,92.96740818409732,groundnut
0,88,47,34.43660127207065,77.24754707472802,7.799321838673997,170.6961095947497,maize
33,121,31,26.782403078716843,40.10067593385531,7.08757656091898,169.20463016522194,maize
95,6,36,15.675341530008863,43.6995821016644,4.770795731489287,198.53540178495393,groundnut
125,97,82,36.14224360417134,99.23085975156148,8.606664955085328,105.07900264310229,cotton
117,135,125,15.335197490597974,22.76791926390386,6.064426563365605,171.348190304902,groundnut
47,98,150,17.38381957398572,48.799472445848544,9.271865928404756,73.14029768168139,wheat
88,44,160,11.33102795720189,19.37048768298564,7.837406044686668,72.32422003296753,groundnut
116,6,161,22.37956204511076,84.61273913184873,7.3673789277909325,181.4379097583299,maize
128,85,20,23.081452061747083,21.941742149307174,7.870117024859371,211.9323238126955,maize
15,16,103,26.524224452538743,71.96463265579317,6.368582112909329,53.71199067076062,wheat
68,69,51,33.52271361645599,18.857574464299457,6.531358866810043,54.381172533182536,wheat
21,59,191,40.61963343249533,71.86553325163344,8.607244312668463,178.2847536089261,maize
92,49,35,12.95842755996111,86.50117743578248,7.585571219861017,95.62681063942077,groundnut
75,105,8,9.956531540551655,48.29865131546893,8.88345995114985,129.87174862751203,groundnut
85,66,169,8.667124409396,58.90287843516721,8.84496052144561,132.20956534132182,groundnut
28,53,21,13.170369610477385,48.53258946845429,9.358940204265494,69.99480059977658,groundnut
68,131,43,31.686181488138534,39.84203324240694,7.701287953072005,20.3680973605754,wheat
46,27,52,34.18917480787388,83.08065245393303,6.513810305970452,258.88250679132204,rice
93,42,178,36.3142056870124,37.39222134086511,4.497870201254495,220.20055129135272,rice
84,32,180,16.773495628556336,76.17313449749244,7.732283357884504,213.35079627235834,groundnut
38,25,43,19.012213277414716,31.732948815947395,5.249466300559584,173.02143867172953,groundnut
99,111,136,25.39284724035798,35.487426462736344,5.197685408223988,216.27150328187372,rice
32,103,34,10.274591486968154,42.935659981640256,4.929726658688408,281.99274571333524,groundnut
100,123,162,30.00109483560486,64.66744845586578,8.750732344108702,206.38864614420152,rice
22,77,26,43.41446121232728,53.080319447720534,8.70778668009295,94.22559253968599,wheat
9,126,70,20.989027209608093,78.08245364519256,7.285822669220349,179.75681448745144,maize
68,34,112,35.10250910328982,32.366787828912535,6.337885888224415,143.85083294253883,groundnut
99,112,16,26.001220960505886,14.917816754999734,7.532686760592794,175.79735671140185,maize
33,102,40,12.601226396973779,80.78394257352892,7.143376701790344,164.930933675591,groundnut
137,36,22,28.960548156893108,84.66184271368623,5.994405489940324,260.4570798639702,rice
95,83,94,18.79547366398634,19.1152940273215,5.7777852049138065,202.50402894669878,groundnut
0,45,185,9.238515504324496,66.5380469056221,5.796765848872101,72.8523738215491,groundnut
68,67,203,30.857470284238776,46.5257834130847,7.034800418936229,37.64469808510383,wheat
3,27,5,38.9215645756902,82.27502634672844,7.3860161367249555,138.82186083077715,groundnut
15,108,131,20.41171160839547,89.19965166089715,6.2104505210926515,24.370974232164187,wheat
23,79,190,22.050639699659737,87.18632394456343,9.312148701278257,109.12326803333399,sugarcane
79,52,94,40.076780586819616,80.83956527217329,4.0030743080268865,123.04601144298319,sugarcane
1,61,91,37.28991728122482,37.13849167182602,5.5822821557226625,125.1648847227787,sugarcane
127,122,94,33.73830164786398,83.82250934687524,6.014448098752646,294.21800681069,rice
83,104,138,16.956694295113323,59.87914892794117,3.6015280607896587,105.09224555229112,groundnut
139,128,74,40.7677995787992,18.53706887555981,5.6897431260093505,94.26369870601394,wheat
123,38,48,13.558967271411667,53.29674109124941,5.142259503037055,56.226660698911545,groundnut
32,11,204,30.563738699019986,95.02558086457942,6.536217621364885,163.0824739911316,maize
100,60,156,9.036842499674673,90.35590407725753,5.518463283099615,63.028805739813784,groundnut
11,69,90,31.17391302769805,22.79472816575198,7.857092809678767,192.56251956461966,maize
66,51,23,17.977196667440953,77.99489497143584,6.5595949724458915,63.44473810273787,wheat
64,23,105,24.18837117861392,83.29818647240819,4.278573400977586,181.46852897257634,maize
73,130,150,20.429523874053913,37.33938418836178,8.000367944866083,251.35538696889535,maize
42,143,99,14.219243224863556,54.55833708373394,4.09537337649606,31.90689738534594,groundnut
43,53,105,30.391308443379465,75.14496296587673,8.534295008476144,137.52915297709765,sugarcane
28,117,34,39.75111998506187,51.75756803861872,9.088533164517315,149.09371082127393,sugarcane
11,42,174,42.527032722166524,23.700535022525617,5.434671741109123,241.50020017387146,rice
94,68,37,14.924469073540942,74.70589024262806,9.056855799577585,151.01637694475238,groundnut
45,73,16,33.82541986626704,92.4009273172361,8.25804895473523,178.91002020776966,maize
129,140,122,31.916217197804563,70.11368664292955,9.034613666022619,241.53719100465992,rice
34,120,98,20.36160042468461,80.54686437693692,7.497620821525086,176.7323780202014,maize
80,69,159,8.68757117673413,44.81917806657325,4.913864236528531,120.32383578548307,groundnut
89,35,171,32.83248490326318,29.755049080890597,8.867139421465836,44.03583773376304,wheat
7,136,141,42.037814980142,69.27853489917317,4.605590457024462,224.37637626352173,rice
92,117,153,30.75632438896345,42.188323702344825,4.778363306105213,263.91868204540344,rice
89,113,80,23.670538070754827,87.96632263312218,5.126377940842183,291.6180703656459,maize
114,73,33,26.905540188018623,24.546012298108565,5.325477868919508,279.44796661603914,rice
104,124,165,15.18663707575703,51.27787817704864,6.586877852786183,243.27701447330963,groundnut
134,92,194,35.01958989513455,48.118573640281184,7.780744162604265,200.17214102880388,rice
57,71,121,34.871113880354564,94.67263140563796,9.057249046404102,238.80884083257874,rice
113,79,19,13.238622813947298,27.169592851978734,4.030625524013015,140.98343959857903,groundnut
74,49,6,39.60722176998773,14.846826951032941,9.226216173369416,186.5373401414338,maize
119,8,184,17.69083062103899,34.47532830141211,9.02793780258088,117.63594655897185,groundnut
20,111,121,43.36121819371814,84.54380994010428,3.8239957530862334,111.47858019450717,sugarcane
137,55,176,21.78450850534085,32.00167618004347,5.661926826149376,231.87369651728946,maize
100,54,186,14.403826114441987,34.71551347867151,8.378860341796019,147.10117904499728,groundnut
98,10,22,20.66192400844348,25.171297190165728,7.169459272876407,79.40515362068818,wheat
35,63,7,23.846491833098952,75.52751348178248,8.174563660290623,76.54268534372244,wheat
95,129,139,10.495079829378614,19.948980383465877,7.8142000327393255,260.5682612395814,groundnut
36,34,175,28.81586172403842,42.48391400025286,6.480620678762982,209.77293842154793,rice
11,126,170,29.514767835280413,38.294890489402945,3.747308275710197,172.89290054027242,maize
112,129,169,34.601496392581,61.743736761953315,7.005609212387006,132.26284607898066,cotton
12,41,190,9.050116122466758,76.81579879169726,3.7913999183557756,140.62886942039523,groundnut
22,128,165,27.484575719617887,59.827373383920275,7.122360305210785,36.08185437458427,wheat
98,105,112,9.904667597743918,94.06823539585581,8.30246517496207,147.37484056299598,groundnut
104,39,191,33.24119191879952,95.82406694431054,7.0099504922115115,242.7273749741829,rice
29,91,99,10.006207485235441,45.08601825087233,9.482130827370183,128.63621442669026,groundnut
16,138,126,40.822202540298775,80.88051235964078,6.235199001082599,127.40275071211222,sugarcane
112,22,15,33.27497240784187,77.53691896106432,7.992964781623924,24.400643245400584,wheat
61,117,72,26.266031543065655,90.79495488661514,7.503279750451445,148.1938735162592,sugarcane
83,33,127,23.894141238122298,52.52315305786248,9.448590149348528,27.09454282543072,wheat
111,81,200,12.704214694877447,59.62069409901013,7.779314030462631,179.6978398424531,groundnut
85,63,117,18.475978024327873,49.75659096801537,4.484184388756336,161.89934684304794,groundnut
18,130,102,39.28252778075226,87.13241505977469,9.233106238503446,255.20237969871968,rice
99,113,97,40.56030121624978,33.75439912114356,7.506663358674568,182.89857105920194,maize
139,26,26,8.026917501339119,34.61498072885024,3.8560293848383393,110.55965949022027,groundnut
75,72,198,29.388910093191846,46.04403890762886,7.445409834707675,164.54468263673596,maize
8,73,176,33.89482192490409,33.80948356080221,8.79871644004865,215.91777960997726,rice
27,53,131,30.274891368473828,62.24658793168319,6.96225117194015,46.30986271490718,wheat
127,113,138,10.940471535188744,25.5661491586132,5.624117828192067,193.90074477172146,groundnut
51,90,174,15.83809635676048,41.53601486874876,8.425457804423697,276.65535895383414,groundnut
82,57,29,17.012249625729897,92.55624406890074,8.195072049234977,103.75648277674843,groundnut
110,127,189,37.94208672698323,49.193391296494454,6.765092925387805,195.45502656539543,maize
116,91,89,24.67517970712114,78.3480996184418,4.426170619375402,249.97224609806818,maize
68,135,59,25.525815629884526,23.757748486765365,5.005918913139088,163.30579128281474,maize
98,46,148,41.65614967596231,35.290547700193486,7.930903833116634,221.03426952570774,rice
139,102,99,30.935091998769757,83.4317234232317,8.336492992369564,107.08289477699282,cotton
24,113,146,40.3520372558959,79.6173925209137,5.175591668245938,105.69636681904053,sugarcane
122,55,171,24.434318792295187,47.20940899906862,5.70791046312072,206.923526103597,maize
52,89,160,13.379705306658593,96.07813357487879,3.965791311498771,217.51448471257547,groundnut
56,131,183,41.477681386667086,92.31529936177091,7.780771690198999,282.36271586340024,rice
38,25,123,24.513384164031375,96.75786442365262,3.5214652676001883,82.95480092103287,wheat
108,48,181,14.538731187637588,50.80066335614954,3.7792491273144084,151.10092690463134,groundnut
41,143,13,18.886246650941203,30.98272819696874,3.5260644067045392,90.14377248588958,wheat
121,107,190,9.82889322880192,67.89264296185533,7.371917500025701,42.42580504646871,groundnut
132,72,177,24.858821292429866,72.89049161201106,6.004322766203279,132.90454782529656,sugarcane
74,133,154,38.71261418876852,24.787993462744723,5.2852805680599815,124.74260924069692,sugarcane
75,96,164,41.60889641624082,81.63754094944791,8.976206062142662,95.72155359501262,wheat
8,28,201,41.573679470131175,15.553178899356606,4.65681676805964,103.1585695190366,groundnut
73,129,201,12.508280922634883,55.51464132300337,5.836208062288403,120.91530577835788,groundnut
6,115,46,21.753939770398052,42.46739831656096,9.14187080556651,296.8745371784262,maize
136,102,57,9.016235347425429,77.66606315132123,6.062639377022254,239.2281744708384,groundnut
26,143,191,38.785952418973025,40.89742255827617,6.828162113882347,39.992336304333946,wheat
121,21,78,20.915207432765857,85.10541169916883,3.9820211994169252,264.27568941627646,maize
4,103,43,30.720213004120453,65.16600003514971,8.240998321360774,197.32493139162798,maize
28,86,126,33.73634377078239,82.2748291115382,6.036552662529429,269.36625283413457,rice
82,108,19,23.474408110753593,99.08329485420765,8.3030907475909,115.6787123964639,sugarcane
135,23,203,19.03192411580875,72.40761773394588,5.022785855335953,150.06528214728127,groundnut
108,89,161,42.63966476417401,98.70572720710139,6.03487250336846,270.9435760462703,rice
64,12,127,42.721576100858755,16.47992411526666,8.219293618190061,96.32047805583082,wheat
85,32,115,18.41970924908079,43.080039009607525,9.343266602261838,276.3402453487163,groundnut
70,9,135,25.26650348280049,23.275380752358586,3.8577531463236134,251.97991940039537,rice
44,105,87,43.02238971176081,36.5582240990618,8.374737064513425,294.55622345460216,rice
131,122,14,8.175262675598116,86.1443593248166,5.304134405762661,110.79212436458167,groundnut
35,68,96,22.85641694164937,16.779800818043768,6.804459685346433,86.01089040133935,wheat
69,95,33,11.616471788514863,58.73573247298586,5.240553589704487,112.64273117280388,groundnut
18,121,39,26.329686760253693,62.773068847784074,7.180672835407941,287.3019428768459,rice
107,102,10,8.888118363457536,62.25899861378822,5.622816983863853,113.26052289482364,groundnut
90,15,144,22.648343530062604,54.87554834879999,5.5016893458660885,178.25930958802667,maize
89,58,115,15.945166692272064,81.99185497019896,3.7276298776156134,133.03019912422397,groundnut
18,51,42,27.19910104851467,25.484705697477402,4.3817624354228695,130.94164045489865,sugarcane
38,144,81,43.85577136762519,40.70962333736771,9.002469193192873,74.14601076613545,wheat
125,143,97,36.819299784562915,66.95244059628484,9.489664573239478,170.3822714233252,maize
125,9,151,38.44311529847917,73.42181749904421,8.18312345521764,257.8331913908179,rice
57,24,71,30.869539544926912,48.75676513282684,5.220875748640921,33.85580379508383,wheat
60,50,140,9.496154537801308,89.28192864614205,5.914670830661555,268.98344622575803,groundnut
126,16,12,15.444716337589188,49.73243211584863,7.9370207294364965,206.33243023844386,groundnut
104,74,126,41.30232403209398,48.63874755395665,9.31108134129919,192.6866625609728,maize
0,21,88,21.180072245435042,17.113824487915107,6.232827024376205,195.25206521871783,maize
130,119,179,11.73092215330864,61.39815491274711,8.477134491730247,102.95555406725144,groundnut
91,52,136,33.28659317118327,74.94655211202384,9.350413535592303,136.24046108312058,cotton
112,112,183,18.78047806163317,23.84168206244894,8.740839026336026,243.8012016531801,groundnut
55,56,89,17.678848864550183,40.267217883556896,4.862898480627962,105.78669034216108,groundnut
116,100,199,43.92718840009737,81.18809802532529,3.5481911832537376,151.60565868035508,maize
133,74,49,38.893001300959554,45.46907144556749,6.452490232330491,25.497035988542933,wheat
57,106,140,22.68576146124228,34.77781173544343,6.688164990171601,225.39633882194187,maize
43,79,91,43.28940348139397,71.80925706659966,4.707502187307018,136.9566094700096,sugarcane
60,86,20,31.404076043091692,30.921254879762383,5.208046351680906,167.10045517260906,maize
46,96,81,34.71280826767137,91.02615108415321,8.090918965091282,52.11300898701242,wheat
79,8,199,9.134469550959617,23.08146205824812,6.322083552278802,297.6799840604823,groundnut
117,139,13,12.377789336530055,74.76328299632311,5.40412450160154,104.69099155575688,groundnut
